"Title","PMID"
"Factors related to the dual condition of gambling and gaming disorders: A path analysis model.","34923355"
"A Meta-analytical Synthesis and Examination of Pathological and Problem Gambling Rates and Associated Moderators Among College Students, 1987-2016.","29058167"
"Serum BDNF levels in patients with gambling disorder are associated with the severity of gambling disorder and Iowa Gambling Task indices.","28092195"
"A study of factors contributing to the aggravation of gambling disorder.","30480902"
"Telescoping and gender differences in the time course of disordered gambling: evidence from a general population sample.","25171127"
"Langer's illusion of control and the cognitive model of disordered gambling.","34318962"
"Personality and problem gambling: a prospective study of a birth cohort of young adults.","15997018"
"Prevalence and Clinical Significance of Psychiatric Comorbidities With Gambling Disorder in 12 Clinical Settings in Japan.","36084180"
"The prevention paradox applies to some but not all gambling harms: Results from a Finnish population-representative survey.","32644932"
"Effect of transcranial direct current stimulation on decision making and cognitive flexibility in gambling disorder.","30367243"
"Gambling problems and health functioning in individuals receiving disability.","16690574"
"Suicidality in non-treatment seeking young adults with subsyndromal gambling disorder.","25119847"
"The gambling craving experience questionnaire: Psychometric properties of a new scale based on the elaborated intrusion theory of desire.","30877902"
"An fMRI study of decision-making under sunk costs in gambling disorder.","30243683"
"Effectiveness and efficiency in the treatment of gambling disorder: reflections on the Dodo Bird Conjecture.","26791758"
"Associations of substance abuse histories and gambling addiction history with post-traumatic stress symptoms and depressive symptoms among Chinese prisoners.","33968330"
"A voxel-wise meta-analysis of task-based functional MRI studies on impaired gain and loss processing in adults with addiction.","33185525"
"Development and psychometric evaluation of the Recovery Index for Gambling Disorder (RIGD).","32790464"
"Uncovering Underlying Processes Before Illusion of Control Begins in Gambling Disorder: A Pilot Study.","32285308"
"Clinical Differences of mild, Moderate, and Severe Gambling Disorder in a Sample of Treatment Seeking Pathological Gamblers in Sweden.","36609904"
"Loss of Control as a Discriminating Factor Between Different Latent Classes of Disordered Gambling Severity.","26892198"
"Brief overview of the WHO Collaborative Project on the Development of New International Screening and Diagnostic Instruments for Gaming Disorder and Gambling Disorder.","34882889"
"Integrative couple treatment for pathological gamblers with an emphasis on forgiveness processes: A case study with three couples.","35698442"
"Effects of nicotine exposure and anxiety on motivation for reward and gambling-like cues under reward uncertainty.","30869950"
"Mediating Role of Rumination Between Anger and Anxious-Depressive Symptomatology in Family Members of People with Gambling Disorder.","36572842"
"Searching for Replicable Dopamine-Related Findings in Gambling Disorder.","29804589"
"Exploring the public's perception of gambling addiction on Twitter during the COVID-19 pandemic: Topic modelling and sentiment analysis.","33781174"
"Can a motivational letter increase attendance to psychological treatment for gambling disorder?","30272459"
"Efficacy of face-to-face versus self-guided treatments for disordered gambling: A meta-analysis.","28662618"
"Gambling addiction in India: Should psychiatrists care?","24891694"
"Subthalamic Neural Activity Patterns Anticipate Economic Risk Decisions in Gambling.","29445770"
"Exploration of Intervention Strategies to Reduce Public Stigma Associated with Gambling Disorder.","31440874"
"No Apparent Increase in Treatment Uptake for Gambling Disorder during Ten Months of the COVID-19 Pandemic-Analysis of a Regional Specialized Treatment Unit in Sweden.","33671210"
"Are There Differences in Disruptions of Reward Processing Between Substance Use Disorder and Gambling Disorder?","28593270"
"Why Some Sports Bettors Think Gambling Addiction Prevented Them from Becoming Winners? A Qualitative Approach to Understanding the Role of Knowledge in Sports Betting Products.","32253656"
"Correcting the record on NCRG-funded research.","27396465"
"Recommendations for increasing research on co-occurring serious mental illness and gambling problems.","30418072"
"Cognitive processes underlying impaired decision-making under uncertainty in gambling disorder.","24980287"
"On being loyal to a casino: The interactive influence of tier status and disordered gambling symptomatology on attitudinal and behavioral loyalty.","34292873"
"The co-morbidity of DSM-V Gambling with DSM-V mental disorders and substance abuse in a Kenyan context of high risk schizophrenia.","37038149"
"The Involvement of a Concerned Significant Other in Gambling Disorder Treatment Outcome.","27858265"
"Ethical Gambling: A Necessary New Point of View of Gambling in Public Health Policies.","29445724"
"DSM-5 criteria for gambling disorder: Underlying structure and applicability to specific groups of gamblers.","26690617"
"""A Theta Burst Stimulation on Pre-SMA: Proof-of-Concept of Transcranial Magnetic Stimulation in Gambling Disorder"".","35596900"
"Uncertainty exposure causes behavioural sensitization and increases risky decision-making in male rats: toward modelling gambling disorder.","28832319"
"Alter Game: A Study Protocol on a Virtual ""Serious Game"" for Relapse Prevention in Patients With Gambling Disorder.","35432033"
"The Role of Social Support and Belonging in Predicting Recovery from Problem Gambling.","37284990"
"Bipolar disorder: Mixed episodes concomitant with gambling addiction.","24366857"
"Commentary on Nower et al: Patterns in pathways: underlying comorbidities and the importance of assessment.","35315144"
"How to measure monetary losses in gambling disorder? An evidence-based refinement.","29275996"
"Dropout from face-to-face, multi-session psychological treatments for problem and disordered gambling: A systematic review and meta-analysis.","34881915"
"Disordered gambling and co-morbidity of psychiatric disorders among college students: an examination of problem drinking, anxiety and depression.","23430449"
"Eating disorders, substance use disorders, and impulsiveness among disordered gamblers in a community sample.","23080054"
"Health and psychosocial correlates of disordered gambling in older adults.","15956271"
"Impact of alcohol consumption on clinical aspects of gambling disorder.","26952336"
"Does gender moderate the subjective measurement and structural paths in behavioural and cognitive aspects of gambling disorder in treatment-seeking adults?","25935717"
"A single session of repetitive transcranial magnetic stimulation of the prefrontal cortex reduces cue-induced craving in patients with gambling disorder.","28049084"
"A potential link between gambling addiction severity and central dopamine levels: Evidence from spontaneous eye blink rates.","30190487"
"Gambling problem symptom patterns and stability across individual and timeframe.","19769436"
"The natural history of gambling and drinking problems among casino employees.","12153120"
"Does Telescoping Exist in Male and Female Gamblers? Does It Matter?","28928697"
"Can Positive Social Perception and Reduced Stigma be a Problem in Sports Betting? A Qualitative Focus Group Study with Spanish Sports Bettors Undergoing Treatment for Gambling Disorder.","30116945"
"Me, Myself, and Money II: Relative Deprivation Predicts Disordered Gambling Severity via Delay Discounting, Especially Among Gamblers Who Have a Financially Focused Self-Concept.","28154956"
"Gambling Disorder and Concurrent Alcohol Use Disorder Treated With Naltrexone.","28742957"
"Undercontrolled temperament at age 3 predicts disordered gambling at age 32: a longitudinal study of a complete birth cohort.","22457426"
